Timestamp,Source IP,Destination IP,Query,Query Type,Query Class,Response Code
1722268352.66321,192.168.1.200,192.168.1.1,buttons.github.io.,28,1,
1722268352.663398,192.168.1.200,192.168.1.1,buttons.github.io.,1,1,
1722268352.66354,192.168.1.200,192.168.1.1,buttons.github.io.,65,1,
1722268352.663798,192.168.1.200,192.168.1.1,learnpython-ads.datacamp.com.,28,1,
1722268352.664009,192.168.1.200,192.168.1.1,learnpython-ads.datacamp.com.,1,1,
1722268352.664172,192.168.1.200,192.168.1.1,learnpython-ads.datacamp.com.,65,1,
1722268352.669857,192.168.1.1,192.168.1.200,pagead2.googlesyndication.com.,28,1,
1722268352.669857,192.168.1.1,192.168.1.200,pagead2.googlesyndication.com.,65,1,
1722268352.67401,192.168.1.1,192.168.1.200,pagead2.googlesyndication.com.,1,1,
1722268352.677389,192.168.1.1,192.168.1.200,buttons.github.io.,28,1,
1722268352.677389,192.168.1.1,192.168.1.200,buttons.github.io.,1,1,
1722268352.677389,192.168.1.1,192.168.1.200,buttons.github.io.,65,1,
1722268352.678134,192.168.1.1,192.168.1.200,learnpython-ads.datacamp.com.,28,1,
1722268352.680957,192.168.1.1,192.168.1.200,learnpython-ads.datacamp.com.,65,1,
1722268352.681556,192.168.1.1,192.168.1.200,learnpython-ads.datacamp.com.,1,1,
1722268352.697427,192.168.1.200,192.168.1.1,cdn.datacamp.com.,28,1,
1722268352.697559,192.168.1.200,192.168.1.1,cdn.datacamp.com.,1,1,
1722268352.697655,192.168.1.200,192.168.1.1,cdn.datacamp.com.,65,1,
1722268352.766798,192.168.1.200,192.168.1.1,googleads.g.doubleclick.net.,28,1,
1722268352.767011,192.168.1.200,192.168.1.1,googleads.g.doubleclick.net.,1,1,
1722268352.767163,192.168.1.200,192.168.1.1,googleads.g.doubleclick.net.,65,1,
1722268352.768607,192.168.1.200,192.168.1.1,cdn.datacamp.com.,1,1,
1722268352.768947,192.168.1.200,192.168.1.1,cdn.datacamp.com.,28,1,
1722268352.779602,192.168.1.1,192.168.1.200,googleads.g.doubleclick.net.,28,1,
1722268352.779602,192.168.1.1,192.168.1.200,googleads.g.doubleclick.net.,1,1,
1722268352.782278,192.168.1.1,192.168.1.200,googleads.g.doubleclick.net.,65,1,
1722268352.79511,192.168.1.200,192.168.1.1,cdn.datacamp.com.,28,1,
1722268352.79531,192.168.1.200,192.168.1.1,cdn.datacamp.com.,1,1,
1722268353.016658,192.168.1.200,192.168.1.1,fundingchoicesmessages.google.com.,28,1,
1722268353.01701,192.168.1.200,192.168.1.1,fundingchoicesmessages.google.com.,1,1,
1722268353.01728,192.168.1.200,192.168.1.1,fundingchoicesmessages.google.com.,65,1,
1722268353.031254,192.168.1.1,192.168.1.200,fundingchoicesmessages.google.com.,65,1,
1722268353.032508,192.168.1.1,192.168.1.200,fundingchoicesmessages.google.com.,28,1,
1722268353.032627,192.168.1.1,192.168.1.200,fundingchoicesmessages.google.com.,1,1,
1722268353.293481,192.168.1.200,192.168.1.1,fonts.googleapis.com.,28,1,
1722268353.293695,192.168.1.200,192.168.1.1,fonts.googleapis.com.,1,1,
1722268353.293814,192.168.1.200,192.168.1.1,fonts.googleapis.com.,65,1,
1722268353.298332,192.168.1.200,192.168.1.1,lh3.googleusercontent.com.,28,1,
1722268353.298583,192.168.1.200,192.168.1.1,lh3.googleusercontent.com.,1,1,
1722268353.298743,192.168.1.200,192.168.1.1,lh3.googleusercontent.com.,65,1,
1722268353.298811,192.168.1.1,192.168.1.200,fonts.googleapis.com.,28,1,
1722268353.298811,192.168.1.1,192.168.1.200,fonts.googleapis.com.,1,1,
1722268353.298811,192.168.1.1,192.168.1.200,fonts.googleapis.com.,65,1,
1722268353.303193,192.168.1.1,192.168.1.200,lh3.googleusercontent.com.,28,1,
1722268353.304057,192.168.1.1,192.168.1.200,lh3.googleusercontent.com.,1,1,
1722268353.304735,192.168.1.1,192.168.1.200,lh3.googleusercontent.com.,65,1,
1722268353.339416,192.168.1.200,192.168.1.1,fonts.gstatic.com.,28,1,
1722268353.339596,192.168.1.200,192.168.1.1,fonts.gstatic.com.,1,1,
1722268353.339704,192.168.1.200,192.168.1.1,fonts.gstatic.com.,65,1,
1722268353.346676,192.168.1.1,192.168.1.200,fonts.gstatic.com.,1,1,
1722268353.346676,192.168.1.1,192.168.1.200,fonts.gstatic.com.,28,1,
1722268353.346676,192.168.1.1,192.168.1.200,fonts.gstatic.com.,65,1,
1722268353.475703,192.168.1.1,192.168.1.200,cdn.datacamp.com.,28,1,
1722268353.475703,192.168.1.1,192.168.1.200,cdn.datacamp.com.,28,1,
1722268353.475703,192.168.1.1,192.168.1.200,cdn.datacamp.com.,28,1,
1722268353.475703,192.168.1.1,192.168.1.200,cdn.datacamp.com.,1,1,
1722268353.475703,192.168.1.1,192.168.1.200,cdn.datacamp.com.,1,1,
1722268353.47635,192.168.1.1,192.168.1.200,cdn.datacamp.com.,1,1,
1722268353.476434,192.168.1.1,192.168.1.200,cdn.datacamp.com.,65,1,
1722268353.476434,192.168.1.1,192.168.1.200,cdn.datacamp.com.,65,1,
1722268353.761209,192.168.1.200,192.168.1.1,www.google-analytics.com.,28,1,
1722268353.761671,192.168.1.200,192.168.1.1,www.google-analytics.com.,1,1,
1722268353.761958,192.168.1.200,192.168.1.1,www.google-analytics.com.,65,1,
1722268353.776325,192.168.1.1,192.168.1.200,www.google-analytics.com.,28,1,
1722268353.776325,192.168.1.1,192.168.1.200,www.google-analytics.com.,1,1,
1722268353.776325,192.168.1.1,192.168.1.200,www.google-analytics.com.,65,1,
1722268353.824643,192.168.1.200,192.168.1.1,www.googletagmanager.com.,28,1,
1722268353.824899,192.168.1.200,192.168.1.1,www.googletagmanager.com.,1,1,
1722268353.825067,192.168.1.200,192.168.1.1,www.googletagmanager.com.,65,1,
1722268353.847809,192.168.1.1,192.168.1.200,www.googletagmanager.com.,1,1,
1722268353.847809,192.168.1.1,192.168.1.200,www.googletagmanager.com.,65,1,
1722268353.847809,192.168.1.1,192.168.1.200,www.googletagmanager.com.,28,1,
1722268353.94896,192.168.1.200,192.168.1.1,region1.analytics.google.com.,28,1,
1722268353.949342,192.168.1.200,192.168.1.1,region1.analytics.google.com.,1,1,
1722268353.949605,192.168.1.200,192.168.1.1,region1.analytics.google.com.,65,1,
1722268353.950029,192.168.1.200,192.168.1.1,stats.g.doubleclick.net.,28,1,
1722268353.950157,192.168.1.200,192.168.1.1,stats.g.doubleclick.net.,1,1,
1722268353.950295,192.168.1.200,192.168.1.1,stats.g.doubleclick.net.,65,1,
1722268353.954532,192.168.1.200,192.168.1.1,td.doubleclick.net.,28,1,
1722268353.954829,192.168.1.200,192.168.1.1,td.doubleclick.net.,1,1,
1722268353.954981,192.168.1.200,192.168.1.1,td.doubleclick.net.,65,1,
1722268353.955348,192.168.1.1,192.168.1.200,region1.analytics.google.com.,28,1,
1722268353.955469,192.168.1.1,192.168.1.200,region1.analytics.google.com.,65,1,
1722268353.955469,192.168.1.1,192.168.1.200,region1.analytics.google.com.,1,1,
1722268353.95567,192.168.1.200,192.168.1.1,www.google.co.uk.,28,1,
1722268353.95591,192.168.1.200,192.168.1.1,www.google.co.uk.,1,1,
1722268353.956088,192.168.1.200,192.168.1.1,www.google.co.uk.,65,1,
1722268353.957732,192.168.1.1,192.168.1.200,stats.g.doubleclick.net.,28,1,
1722268353.965625,192.168.1.1,192.168.1.200,stats.g.doubleclick.net.,1,1,
1722268353.965625,192.168.1.1,192.168.1.200,stats.g.doubleclick.net.,65,1,
1722268353.965625,192.168.1.1,192.168.1.200,td.doubleclick.net.,28,1,
1722268353.965778,192.168.1.1,192.168.1.200,td.doubleclick.net.,1,1,
1722268353.965778,192.168.1.1,192.168.1.200,td.doubleclick.net.,65,1,
1722268353.965778,192.168.1.1,192.168.1.200,www.google.co.uk.,28,1,
1722268353.966495,192.168.1.1,192.168.1.200,www.google.co.uk.,1,1,
1722268353.970761,192.168.1.1,192.168.1.200,www.google.co.uk.,65,1,
1722268356.508026,192.168.1.200,192.168.1.1,images.datacamp.com.,28,1,
1722268356.508372,192.168.1.200,192.168.1.1,images.datacamp.com.,1,1,
1722268356.508576,192.168.1.200,192.168.1.1,images.datacamp.com.,65,1,
1722268356.522847,192.168.1.200,192.168.1.1,connect.facebook.net.,28,1,
1722268356.523156,192.168.1.200,192.168.1.1,connect.facebook.net.,1,1,
1722268356.52334,192.168.1.200,192.168.1.1,connect.facebook.net.,65,1,
1722268356.533139,192.168.1.1,192.168.1.200,images.datacamp.com.,65,1,
1722268356.533139,192.168.1.1,192.168.1.200,images.datacamp.com.,28,1,
1722268356.533139,192.168.1.1,192.168.1.200,images.datacamp.com.,1,1,
1722268356.533139,192.168.1.1,192.168.1.200,connect.facebook.net.,28,1,
1722268356.533139,192.168.1.1,192.168.1.200,connect.facebook.net.,1,1,
1722268356.533139,192.168.1.1,192.168.1.200,connect.facebook.net.,65,1,
1722268357.357058,192.168.1.200,192.168.1.1,googleads.g.doubleclick.net.,28,1,
1722268357.357372,192.168.1.200,192.168.1.1,googleads.g.doubleclick.net.,1,1,
1722268357.35758,192.168.1.200,192.168.1.1,googleads.g.doubleclick.net.,65,1,
1722268357.35801,192.168.1.200,192.168.1.1,www.facebook.com.,28,1,
1722268357.358167,192.168.1.200,192.168.1.1,www.facebook.com.,1,1,
1722268357.358322,192.168.1.200,192.168.1.1,www.facebook.com.,65,1,
1722268357.362655,192.168.1.1,192.168.1.200,googleads.g.doubleclick.net.,28,1,
1722268357.362655,192.168.1.1,192.168.1.200,googleads.g.doubleclick.net.,1,1,
1722268357.364116,192.168.1.1,192.168.1.200,googleads.g.doubleclick.net.,65,1,
1722268357.365671,192.168.1.1,192.168.1.200,www.facebook.com.,28,1,
1722268357.368132,192.168.1.1,192.168.1.200,www.facebook.com.,1,1,
1722268357.368132,192.168.1.1,192.168.1.200,www.facebook.com.,65,1,
1722268358.871637,192.168.1.200,192.168.1.1,dcmfe.datacamp.com.,28,1,
1722268358.871896,192.168.1.200,192.168.1.1,dcmfe.datacamp.com.,1,1,
1722268358.872112,192.168.1.200,192.168.1.1,dcmfe.datacamp.com.,65,1,
1722268358.916392,192.168.1.200,192.168.1.1,dcmfe.datacamp.com.,28,1,
1722268358.916802,192.168.1.200,192.168.1.1,dcmfe.datacamp.com.,1,1,
1722268358.917006,192.168.1.200,192.168.1.1,dcmfe.datacamp.com.,65,1,
1722268358.967783,192.168.1.200,192.168.1.1,content-autofill.googleapis.com.,28,1,
1722268358.96803,192.168.1.200,192.168.1.1,content-autofill.googleapis.com.,1,1,
1722268358.968168,192.168.1.200,192.168.1.1,content-autofill.googleapis.com.,65,1,
1722268358.975799,192.168.1.1,192.168.1.200,content-autofill.googleapis.com.,1,1,
1722268358.984399,192.168.1.1,192.168.1.200,content-autofill.googleapis.com.,28,1,
1722268358.984399,192.168.1.1,192.168.1.200,content-autofill.googleapis.com.,65,1,
1722268358.990303,192.168.1.200,192.168.1.1,dcmfe.datacamp.com.,1,1,
1722268358.992467,192.168.1.200,192.168.1.1,dcmfe.datacamp.com.,28,1,
1722268359.020213,192.168.1.200,192.168.1.1,dcmfe.datacamp.com.,28,1,
1722268359.020507,192.168.1.200,192.168.1.1,dcmfe.datacamp.com.,1,1,
1722268359.037298,192.168.1.1,192.168.1.200,dcmfe.datacamp.com.,28,1,
1722268359.037298,192.168.1.1,192.168.1.200,dcmfe.datacamp.com.,28,1,
1722268359.037298,192.168.1.1,192.168.1.200,dcmfe.datacamp.com.,28,1,
1722268360.101469,192.168.1.200,192.168.1.1,dcmfe.datacamp.com.,1,1,
1722268361.460802,192.168.1.200,192.168.1.1,beacons.gcp.gvt2.com.,28,1,
1722268361.461265,192.168.1.200,192.168.1.1,beacons.gcp.gvt2.com.,1,1,
1722268361.461409,192.168.1.200,192.168.1.1,beacons.gcp.gvt2.com.,65,1,
1722268361.464093,192.168.1.1,192.168.1.200,beacons.gcp.gvt2.com.,28,1,
1722268361.464093,192.168.1.1,192.168.1.200,beacons.gcp.gvt2.com.,1,1,
1722268361.468004,192.168.1.1,192.168.1.200,beacons.gcp.gvt2.com.,65,1,
1722268362.112758,192.168.1.200,192.168.1.1,dcmfe.datacamp.com.,1,1,
1722268362.145577,192.168.1.1,192.168.1.200,dcmfe.datacamp.com.,1,1,
1722268362.145577,192.168.1.1,192.168.1.200,dcmfe.datacamp.com.,1,1,
1722268362.145577,192.168.1.1,192.168.1.200,dcmfe.datacamp.com.,1,1,
1722268362.145577,192.168.1.1,192.168.1.200,dcmfe.datacamp.com.,65,1,
